,Unnamed: 0,address,description,sqft,lot_size,bedrooms,bathrooms,half_baths,sale_price,yr_built,town_Archie,town_Belton,town_Cleveland,town_Creighton,town_Drexel,town_East Lynne,town_Freeman,town_Garden City,town_Greenwood,town_Harrisonville,town_Kingsville,town_Lake Winnebago,town_Lees Summit,town_Loch Lloyd,town_Peculiar,town_Pleasant Hill,town_Raymore,town_Strasburg
1441,1441,"21723 Massa CirclePeculiar, MO 64078","3Bedrms2Full Bath(s)0Half Bath(s)1,546SqftBuilt in2006Single Family",1546,0.25,3,2,0,218000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1442,1442,"9803 E 220th StreetPeculiar, MO 64078","3Bedrms2Full Bath(s)1Half Bath(s)1,739SqftBuilt in20070.23AcresSingle Family",1739,0.23,3,2,1,218000,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1443,1443,"214 Breezeway LanePleasant Hill, MO 64080","4Bedrms3Full Bath(s)0Half Bath(s)1,969SqftBuilt in1997Single Family",1969,0.25,4,3,0,218000,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1444,1444,"505 W Maple StreetRaymore, MO 64083","4Bedrms2Full Bath(s)0Half Bath(s)1,753SqftBuilt in1983Single Family",1753,0.25,4,2,0,219000,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1445,1445,"811 Givan CourtBelton, MO 64012","4Bedrms2Full Bath(s)1Half Bath(s)2,214SqftBuilt in2000Single Family",2214,0.35,4,2,1,219500,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1446,"16314 Slater AvenueBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,700SqftBuilt in1999Single Family",1700,0.25,3,2,1,219900,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1447,"15910 Ryan DriveBelton, MO 64012","4Bedrms2Full Bath(s)1Half Bath(s)2,929SqftBuilt in1998Single Family",2929,0.35,4,2,1,219900,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,1448,"114 N Sivley StreetPeculiar, MO 64078","2Bedrms2Full Bath(s)0Half Bath(s)1,269SqftBuilt in2020Single Family",1269,0.2,2,2,0,219900,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1450,1450,"800 Canter StreetRaymore, MO 64083","4Bedrms2Full Bath(s)1Half Bath(s)2,272SqftBuilt in2000Single Family",2272,0.35,4,2,1,220000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1451,1451,"109 E Heritage DriveRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,837SqftBuilt in1996Single Family",1837,0.25,3,2,1,220000,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1452,1452,"29807 S Zellmer RoadArchie, MO 64725","3Bedrms2Full Bath(s)0Half Bath(s)1,240SqftBuilt in194012AcresSingle Family",1240,12.0,3,2,0,220000,1940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,1453,"815 S Park DriveRaymore, MO 64083","3Bedrms3Full Bath(s)0Half Bath(s)1,696SqftBuilt in1993Single Family",1696,0.25,3,3,0,220000,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1454,1454,"706 Charles CircleBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)1,659SqftBuilt in2018Single Family",1659,0.25,3,2,0,220000,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,1455,"18822 S School RoadOther, MO 64083",2Bedrms1Full Bath(s)0Half Bath(s)924SqftBuilt in19613AcresSingle Family,924,3.0,2,1,0,220000,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1456,1456,"400 James StreetHarrisonville, MO 64701","2Bedrms3Full Bath(s)0Half Bath(s)3,624SqftBuilt in1968Single Family",3624,0.5,2,3,0,220000,1968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1457,1457,"11810 E 213th CourtPeculiar, MO 64078","4Bedrms3Full Bath(s)0Half Bath(s)1,256SqftBuilt in2002Single Family",1256,0.2,4,3,0,220000,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1458,1458,"2012 Cypress WayPleasant Hill, MO 64080","3Bedrms3Full Bath(s)0Half Bath(s)1,928SqftBuilt in1997Single Family",1928,0.25,3,3,0,220000,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1459,1459,"1900 Continental AvenueHarrisonville, MO 64701","4Bedrms2Full Bath(s)1Half Bath(s)1,904SqftBuilt in1966Single Family",1904,0.25,4,2,1,220000,1966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1460,1460,"12203 E 214th StreetPeculiar, MO 64078","4Bedrms3Full Bath(s)0Half Bath(s)1,988SqftBuilt in2015Single Family",1988,0.25,4,3,0,220000,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1461,1461,"9800 E 220 StreetPeculiar, MO 64078","3Bedrms2Full Bath(s)1Half Bath(s)1,877SqftBuilt in2007Single Family",1877,0.25,3,2,1,220000,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1462,1462,"1006 Timber StreetPleasant Hill, MO 64080","4Bedrms2Full Bath(s)1Half Bath(s)2,527SqftBuilt in2004Single Family",2527,0.35,4,2,1,220000,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1463,1463,"28111 S Walker RoadHarrisonville, MO 64701","4Bedrms3Full Bath(s)0Half Bath(s)2,128SqftBuilt in19975.9AcresSingle Family",2128,5.9,4,3,0,220000,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1464,1464,"25219 Lone Pine DriveCleveland, MO 64734","4Bedrms2Full Bath(s)1Half Bath(s)2,291SqftBuilt in19733.4AcresSingle Family",2291,3.4,4,2,1,220500,1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1465,"608 Hurley StreetPeculiar, MO 64078","3Bedrms3Full Bath(s)0Half Bath(s)2,189SqftBuilt in19790.73AcresSingle Family",2189,0.79,3,3,0,222000,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1466,1466,"708 Samantha LaneBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,580SqftBuilt in2018Single Family",1580,0.25,3,2,1,222000,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,1467,"901 Ash StreetHarrisonville, MO 64701","4Bedrms2Full Bath(s)1Half Bath(s)2,127SqftBuilt in20000.61AcresSingle Family",2127,0.61,4,2,1,223000,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1468,1468,"803 S Sunset LaneRaymore, MO 64083","4Bedrms3Full Bath(s)0Half Bath(s)2,121SqftBuilt in2003Single Family",2121,0.35,4,3,0,224500,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1469,1469,"2406 Douglas CircleHarrisonville, MO 64701","3Bedrms3Full Bath(s)0Half Bath(s)2,564SqftBuilt in1986Single Family",2564,0.35,3,3,0,225000,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1470,1470,"16305 Harris AvenueBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,758SqftBuilt in1998Single Family",1758,0.25,3,2,1,225000,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,1471,"601 Mallory DriveBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,964SqftBuilt in2000Single Family",1964,0.25,3,2,1,225000,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,1472,"432 Granite DriveRaymore, MO 64083","4Bedrms3Full Bath(s)1Half Bath(s)3,276SqftBuilt in20040.21AcresSingle Family",3276,0.21,4,3,1,225000,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1473,1473,"12200 E 214th StreetPeculiar, MO 64078","3Bedrms3Full Bath(s)0Half Bath(s)1,600SqftBuilt in2006Single Family",1600,0.25,3,3,0,225000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1474,1474,"212 N Walker DriveRaymore, MO 64083","4Bedrms3Full Bath(s)1Half Bath(s)3,780SqftBuilt in1993Single Family",3780,0.5,4,3,1,225000,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1475,1475,"607 S Sunset LaneRaymore, MO 64083","3Bedrms3Full Bath(s)0Half Bath(s)1,905SqftBuilt in1998Single Family",1905,0.25,3,3,0,225000,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1476,1476,"15706 Hight AvenueBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,735SqftBuilt in20060.19AcresSingle Family",1735,0.19,3,2,1,225000,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,1477,"16006 Harold DriveBelton, MO 64012","4Bedrms3Full Bath(s)0Half Bath(s)1,999SqftBuilt in1994Single Family",1999,0.25,4,3,0,225000,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,1478,"1305 Hamilton StreetPleasant Hill, MO 64080","3Bedrms2Full Bath(s)1Half Bath(s)1,932SqftBuilt in2005Single Family",1932,0.25,3,2,1,225000,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1479,1479,"313 N Park DriveRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)2,818SqftBuilt in19890.28AcresSingle Family",2818,0.28,3,2,1,225000,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1480,1480,"3111 Steel Wheel DriveHarrisonville, MO 64701","4Bedrms3Full Bath(s)0Half Bath(s)2,206SqftBuilt in2004Single Family",2206,0.35,4,3,0,225000,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1481,1481,"22507 S South Hedgewood Hill RoadPeculiar, MO 64078","3Bedrms2Full Bath(s)1Half Bath(s)2,160SqftBuilt in19732.1AcresSingle Family",2160,2.1,3,2,1,225000,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1482,1482,"104 S Sunset LaneRaymore, MO 64083","3Bedrms2Full Bath(s)2Half Bath(s)2,794SqftBuilt in19950.34AcresSingle Family",2794,0.34,3,2,2,225000,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1483,1483,"406 Heritage DriveRaymore, MO 64083","4Bedrms2Full Bath(s)1Half Bath(s)1,940SqftBuilt in2019Single Family",1940,0.25,4,2,1,225000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1484,1484,"416 Sunflower DriveRaymore, MO 64083","4Bedrms2Full Bath(s)1Half Bath(s)1,940SqftBuilt in2019Single Family",1940,0.25,4,2,1,225000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1485,1485,"30909 Southfork DriveDrexel, MO 64742","3Bedrms2Full Bath(s)0Half Bath(s)2,368SqftBuilt in20009.5AcresSingle Family",2368,9.5,3,2,0,225000,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,1486,"29017 S State Route Tt HighwayHarrisonville, MO 64701","3Bedrms2Full Bath(s)1Half Bath(s)1,740SqftBuilt in19954.28AcresSingle Family",1740,4.28,3,2,1,225000,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1487,1487,"2012 Cypress WayPleasant Hill, MO 64080","4Bedrms3Full Bath(s)0Half Bath(s)1,963SqftBuilt in1997Single Family",1963,0.25,4,3,0,225500,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1488,1488,"1016 Redwood DriveRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)2,100SqftBuilt in2002Single Family",2100,0.35,3,2,1,226000,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1489,1489,"613 S Sunset LaneRaymore, MO 64083","4Bedrms2Full Bath(s)2Half Bath(s)2,601SqftBuilt in19990.28AcresSingle Family",2601,0.28,4,2,2,226000,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1490,1490,"308 S Sunset LaneRaymore, MO 64083","3Bedrms3Full Bath(s)0Half Bath(s)2,130SqftBuilt in1976Single Family",2130,0.35,3,3,0,226500,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1491,1491,"2008 Cypress WayPleasant Hill, MO 64080","5Bedrms3Full Bath(s)0Half Bath(s)2,978SqftBuilt in1997Single Family",2978,0.35,5,3,0,226500,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1492,1492,"12207 E 214th TerracePeculiar, MO 64078","4Bedrms3Full Bath(s)0Half Bath(s)2,383SqftBuilt in2004Single Family",2383,0.35,4,3,0,226500,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1493,1493,"30005 E 219th StreetPleasant Hill, MO 64080","3Bedrms2Full Bath(s)0Half Bath(s)1,582SqftBuilt in20075AcresSingle Family",1582,5.0,3,2,0,226518,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1494,1494,"707 Lakeshore PlaceRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,573SqftBuilt in1994Single Family",1573,0.25,3,2,1,226660,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1495,1495,"705 Garnes StreetRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,852SqftBuilt in2003Single Family",1852,0.25,3,2,1,227000,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1496,1496,"615 Canter StreetRaymore, MO 64083","4Bedrms3Full Bath(s)0Half Bath(s)2,012SqftBuilt in1996Single Family",2012,0.35,4,3,0,227000,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1497,1497,"404 Bradford LaneBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)1,822SqftBuilt in1999Single Family",1822,0.25,3,2,0,227000,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,1498,"605 Timber Crest CourtRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,935SqftBuilt in2004Single Family",1935,0.25,3,2,1,227000,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500,1500,"22006 Crystal AvenuePeculiar, MO 64078","3Bedrms2Full Bath(s)1Half Bath(s)1,650SqftBuilt in2019Single Family",1650,0.25,3,2,1,227500,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1501,1501,"402 Farm PlaceBelton, MO 64012","4Bedrms3Full Bath(s)0Half Bath(s)2,326SqftBuilt in20020.37AcresSingle Family",2326,0.37,4,3,0,227500,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,1502,"605 S Adams StreetRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,553SqftBuilt in2004Single Family",1553,0.25,3,2,1,227800,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1503,1503,"17901 E 227th StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,500SqftBuilt in19854.3AcresSingle Family",1500,4.3,3,2,0,228240,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1504,1504,"1916 Parkview DriveRaymore, MO 64083","4Bedrms2Full Bath(s)1Half Bath(s)1,336SqftBuilt in2006Single Family",1336,0.2,4,2,1,228500,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1505,1505,"15906 Harold DriveBelton, MO 64012","4Bedrms3Full Bath(s)1Half Bath(s)2,659SqftBuilt in1997Single Family",2659,0.35,4,3,1,228624,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,1506,"408 Timbercreek DriveBelton, MO 64012","4Bedrms3Full Bath(s)0Half Bath(s)1,707SqftBuilt in2017Single Family",1707,0.25,4,3,0,229000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,1507,"1105 White Oak CourtRaymore, MO 64083","3Bedrms2Full Bath(s)2Half Bath(s)2,168SqftBuilt in2002Single Family",2168,0.35,3,2,2,229000,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1508,1508,"1906 Cypress WayPleasant Hill, MO 64080","5Bedrms3Full Bath(s)0Half Bath(s)2,756SqftBuilt in2001Single Family",2756,0.35,5,3,0,229500,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1509,1509,"11513 E 207th StreetPeculiar, MO 64078","4Bedrms3Full Bath(s)0Half Bath(s)1,792SqftBuilt in2019Single Family",1792,0.25,4,3,0,229900,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511,1511,"903 S Westover RoadBelton, MO 64012","4Bedrms3Full Bath(s)0Half Bath(s)1,560SqftBuilt in2019Single Family",1560,0.25,4,3,0,229900,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,1512,"507 S Washington StreetRaymore, MO 64083","4Bedrms3Full Bath(s)0Half Bath(s)1,978SqftBuilt in19780.34AcresSingle Family",1978,0.34,4,3,0,230000,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1513,1513,"400 N FranklinRaymore, MO 64083","4Bedrms3Full Bath(s)0Half Bath(s)2,350SqftBuilt in2000Single Family",2350,0.35,4,3,0,230000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1514,1514,"17611 E 227th StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,568SqftBuilt in19993.1AcresSingle Family",1568,3.1,3,2,0,230000,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1515,1515,"1004 Silver Lake DriveRaymore, MO 64083","4Bedrms2Full Bath(s)1Half Bath(s)2,289SqftBuilt in19770.25AcresSingle Family",2289,0.25,4,2,1,230000,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1516,1516,"1922 Parkview DriveRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)2,216SqftBuilt in2006Single Family",2216,0.35,3,2,1,230000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1517,1517,"8315 E 155th StreetBelton, MO 64012","3Bedrms1Full Bath(s)1Half Bath(s)1,279SqftBuilt in19403.7AcresSingle Family",1279,3.7,3,1,1,230000,1940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,1518,"524 Forrest View CourtRaymore, MO 64083","4Bedrms3Full Bath(s)0Half Bath(s)2,500SqftBuilt in2002Single Family",2500,0.35,4,3,0,230000,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519,1519,"508 Wright StreetPleasant Hill, MO 64080","4Bedrms3Full Bath(s)0Half Bath(s)1,655SqftBuilt in2020Single Family",1655,0.25,4,3,0,230000,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1520,1520,"2711 Matt StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,681SqftBuilt in2003Single Family",1681,0.25,3,2,0,230000,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1521,1521,"602 Wright StreetPleasant Hill, MO 64080","4Bedrms3Full Bath(s)0Half Bath(s)1,655SqftBuilt in2019Single Family",1655,0.25,4,3,0,230000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1522,1522,"227 Jenny LaneRaymore, MO 64083","4Bedrms2Full Bath(s)1Half Bath(s)2,096SqftBuilt in2017Single Family",2096,0.35,4,2,1,230000,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523,1523,"604 Hibiscus DriveBelton, MO 64012","4Bedrms3Full Bath(s)0Half Bath(s)2,136SqftBuilt in2015Single Family",2136,0.35,4,3,0,230000,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,1524,"904 Orchid StreetGarden City, MO 64747","3Bedrms2Full Bath(s)1Half Bath(s)1,836SqftBuilt in2019Single Family",1836,0.25,3,2,1,230000,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1525,1525,"812 Crane StreetRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)3,388SqftBuilt in1989Single Family",3388,0.5,3,2,1,230000,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1526,1526,"21500 Murlo CirclePeculiar, MO 64078","4Bedrms2Full Bath(s)0Half Bath(s)1,980SqftBuilt in2008Single Family",1980,0.25,4,2,0,230000,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1527,1527,"1505 Jones AvenuePleasant Hill, MO 64080","3Bedrms1Full Bath(s)1Half Bath(s)1,002SqftBuilt in1992Single Family",1002,0.2,3,1,1,131000,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1528,1528,"17213 Monte Verde DriveBelton, MO 64012","4Bedrms2Full Bath(s)0Half Bath(s)1,164SqftBuilt in1955Single Family",1164,0.2,4,2,0,132000,1955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1529,"1509 Jones AvenuePleasant Hill, MO 64080","3Bedrms2Full Bath(s)0Half Bath(s)1,928SqftBuilt in1991Single Family",1928,0.25,3,2,0,132000,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1530,1530,"1608 Lee LanePleasant Hill, MO 64080","4Bedrms1Full Bath(s)1Half Bath(s)2,600SqftBuilt in1970Single Family",2600,0.35,4,1,1,132000,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1531,1531,"17510 Benton DriveBelton, MO 64012",3Bedrms1Full Bath(s)0Half Bath(s)864SqftBuilt in1956Single Family,864,0.2,3,1,0,132500,1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,1532,"404 Brookside DriveBelton, MO 64012","3Bedrms1Full Bath(s)0Half Bath(s)1,006SqftBuilt in19640.22AcresSingle Family",1006,0.22,3,1,0,132500,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,1533,"605 Shady LaneHarrisonville, MO 64701","3Bedrms1Full Bath(s)0Half Bath(s)2,112SqftBuilt in1968Single Family",2112,0.35,3,1,0,132700,1968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1534,1534,"616 N Independence StreetPleasant Hill, MO 64080",3Bedrms1Full Bath(s)0Half Bath(s)912SqftBuilt in1960Single Family,912,0.2,3,1,0,133000,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1535,1535,"603 N Lexington StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,000SqftBuilt in1900Single Family",1000,0.2,3,2,0,133000,1900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1536,1536,"709 Colbern StreetBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)1,386SqftBuilt in1960Single Family",1386,0.2,3,2,0,133000,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,1537,"410 4th StreetBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,944SqftBuilt in2005Single Family",1944,0.25,3,2,1,133500,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,1539,"402 Juniper StreetGarden City, MO 64747","3Bedrms2Full Bath(s)0Half Bath(s)1,232SqftBuilt in20010.22AcresSingle Family",1232,0.22,3,2,0,134000,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1540,1540,"2102 Parkwood DriveHarrisonville, MO 64701","3Bedrms1Full Bath(s)0Half Bath(s)1,082SqftBuilt in1985Single Family",1082,0.2,3,1,0,134000,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1541,1541,"112 S Campbell StreetPleasant Hill, MO 64080","4Bedrms1Full Bath(s)1Half Bath(s)1,300SqftBuilt in19400.16AcresSingle Family",1300,0.16,4,1,1,134000,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1542,1542,"604 Bird AvenueHarrisonville, MO 64701","3Bedrms1Full Bath(s)1Half Bath(s)1,062SqftBuilt in1968Single Family",1062,0.2,3,1,1,134500,1968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1543,1543,"17503 Chestnut DriveBelton, MO 64012",3Bedrms2Full Bath(s)0Half Bath(s)964SqftBuilt in1970Single Family,964,0.2,3,2,0,134900,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1545,"906 Green StreetHarrisonville, MO 64701",2Bedrms1Full Bath(s)0Half Bath(s)864SqftBuilt in2015Single Family,864,0.2,2,1,0,135000,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1546,1546,"506 S Truman RoadArchie, MO 64725","3Bedrms1Full Bath(s)0Half Bath(s)1,066SqftBuilt in1981Single Family",1066,0.2,3,1,0,135000,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,1547,"21800 Raylynn RoadBelton, MO 64012",3Bedrms2Full Bath(s)0Half Bath(s)1SqftBuilt in20025AcresSingle Family,3000,5.0,4,3,0,135000,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,1548,"304 W Sunrise DriveBelton, MO 64012",3Bedrms1Full Bath(s)0Half Bath(s)936SqftBuilt in1955Single Family,936,0.2,3,1,0,135000,1955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,1549,"1618 Ridgeway DriveRaymore, MO 64083","2Bedrms2Full Bath(s)0Half Bath(s)1,018SqftBuilt in2006Single Family",1018,0.2,2,2,0,135000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1550,1550,"313 N Campbell StreetPleasant Hill, MO 64080","2Bedrms1Full Bath(s)0Half Bath(s)1,981SqftBuilt in1941Single Family",1981,0.25,2,1,0,135000,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1551,1551,"402 Park AvenueBelton, MO 64012",3Bedrms1Full Bath(s)0Half Bath(s)864SqftBuilt in1962Single Family,864,0.2,3,1,0,135000,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,1553,"16103 Kay AvenueBelton, MO 64012",2Bedrms1Full Bath(s)0Half Bath(s)935SqftBuilt in19600.69AcresSingle Family,935,0.69,2,1,0,135000,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,1554,"306 E Forest StreetHarrisonville, MO 64701",2Bedrms1Full Bath(s)0Half Bath(s)912SqftBuilt in2017Single Family,912,0.2,2,1,0,135000,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1555,1555,"16010 Allen AvenueBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)1,200SqftBuilt in1970Single Family",1200,0.2,3,2,0,135000,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
